issue,page_number,scan_rel_path,index,x0,y0,x1,y1,dpi,verdict,reason,inner_v,inner_h,gutters,gutter_share,line_span,lattice,glyph_share,glyph_of_ink,edge_fill,cells,filled_cells
1972_06,77,1972/06/IMG_0141_2R.tif,0,68,278,813,885,150,таблица,,5.0,3.0,1.0,0.014,0.056,1.0,0.0886,0.824,0.871,15.0,1.0
1972_06,83,1972/06/IMG_0144_2R.tif,0,64,583,820,786,150,таблица,,9.0,1.0,1.0,0.016,0.032,1.0,0.0693,0.588,0.964,19.0,1.0
1972_06,85,1972/06/IMG_0145_2R.tif,0,72,344,825,545,150,таблица,,14.0,2.0,7.0,0.123,0.013,1.0,0.0652,0.615,0.774,30.0,0.7
1972_07,3,1972/07/IMG_0004_2R.tif,0,70,90,830,1404,150,нет,"не таблица: рёбер на месте 50%, букв в краске 36%, колонок 3",3.0,7.0,3.0,0.11,0.087,1.0,0.0491,0.365,0.5,6.0,0.667
1972_07,4,1972/07/IMG_0005_1L.tif,0,80,87,811,1412,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.13,0.0,0.0617,0.844,0.714,2.0,1.0
1972_07,28,1972/07/IMG_0017_1L.tif,0,65,369,831,1261,150,таблица,,12.0,15.0,0.0,0.0,0.057,1.0,0.0456,0.581,0.906,84.0,0.881
1972_07,51,1972/07/IMG_0028_2R.tif,0,67,622,833,798,150,таблица,,5.0,2.0,6.0,0.213,0.01,1.0,0.0373,0.523,0.778,12.0,0.917
1972_07,60,1972/07/IMG_0033_1L.tif,0,78,1117,821,1384,150,таблица,,11.0,4.0,4.0,0.105,0.035,1.0,0.0695,0.62,0.661,19.0,1.0
1972_07,61,1972/07/IMG_0033_2R.tif,0,64,637,829,838,150,таблица,,3.0,2.0,6.0,0.114,0.058,1.0,0.0472,0.586,0.765,8.0,1.0
1972_07,71,1972/07/IMG_0038_2R.tif,0,65,154,831,575,150,таблица,,10.0,2.0,2.0,0.05,0.05,1.0,0.0965,0.77,0.865,21.0,1.0
1972_07,74,1972/07/IMG_0040_1L.tif,0,76,1240,819,1412,150,таблица,,7.0,3.0,8.0,0.184,0.048,1.0,0.0361,0.447,0.733,15.0,0.533
1972_07,75,1972/07/IMG_0040_2R.tif,0,66,144,831,317,150,таблица,,8.0,3.0,6.0,0.155,0.029,1.0,0.0377,0.446,0.733,15.0,0.533
1972_07,75,1972/07/IMG_0040_2R.tif,1,65,389,829,563,150,таблица,,7.0,3.0,5.0,0.141,0.041,1.0,0.037,0.467,0.689,15.0,0.533
1972_07,97,1972/07/IMG_0051_2R.tif,0,54,116,806,1390,150,таблица,,3.0,1.0,2.0,0.055,0.035,1.0,0.072,0.888,0.6,3.0,1.0
1972_07,98,1972/07/IMG_0052_1L.tif,0,75,119,821,930,150,таблица,,3.0,1.0,3.0,0.053,0.035,1.0,0.0702,0.866,1.0,6.0,1.0
1972_08,3,1972/08/IMG_0054_2R.tif,0,55,89,807,1388,150,нет,"одна вертикаль, и краска на 59% состоит из штрихов",1.0,4.0,3.0,0.111,0.082,1.0,0.0565,0.406,0.7,5.0,0.6
1972_08,4,1972/08/IMG_0055_1L.tif,0,61,89,796,1384,150,таблица,,2.0,2.0,0.0,0.0,0.114,0.0,0.0716,0.863,0.714,2.0,1.0
1972_08,53,1972/08/IMG_0079_2R.tif,0,49,268,815,1053,150,таблица,,10.0,2.0,1.0,0.019,0.048,1.0,0.084,0.837,0.778,12.0,1.0
1972_08,54,1972/08/IMG_0080_1L.tif,0,54,677,811,935,150,таблица,,11.0,2.0,12.0,0.221,0.011,1.0,0.0798,0.718,0.809,21.0,1.0
1972_08,58,1972/08/IMG_0082_1L.tif,0,56,1157,806,1410,150,таблица,,5.0,3.0,1.0,0.03,0.047,1.0,0.0545,0.592,0.742,13.0,1.0
1972_08,69,1972/08/IMG_0087_2R.tif,0,50,135,810,1390,150,таблица,,2.0,1.0,2.0,0.034,0.124,1.0,0.1544,0.949,0.857,5.0,1.0
1972_08,70,1972/08/IMG_0088_1L.tif,0,53,124,810,706,150,таблица,,2.0,2.0,1.0,0.016,0.127,1.0,0.1138,0.89,0.75,6.0,1.0
1972_08,70,1972/08/IMG_0088_1L.tif,1,55,806,812,1392,150,таблица,,2.0,1.0,2.0,0.038,0.096,1.0,0.1282,0.908,0.857,5.0,1.0
1972_08,71,1972/08/IMG_0088_2R.tif,0,45,102,795,1383,150,таблица,,2.0,1.0,2.0,0.03,0.135,1.0,0.1622,0.949,0.714,4.0,1.0
1972_08,72,1972/08/IMG_0089_1L.tif,0,59,118,802,741,150,таблица,,5.0,2.0,2.0,0.032,0.113,1.0,0.1241,0.903,0.667,5.0,1.0
1972_09,3,1972/09/IMG_0104_2R.tif,0,59,90,821,1390,150,таблица,,3.0,5.0,3.0,0.101,0.091,1.0,0.0594,0.411,0.484,5.0,0.6
1972_09,4,1972/09/IMG_0105_1L.tif,0,62,92,812,1397,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.101,0.0,0.0798,0.868,0.714,2.0,1.0
1972_09,12,1972/09/IMG_0109_1L.tif,0,60,167,816,559,150,таблица,,4.0,2.0,1.0,0.014,0.044,1.0,0.0622,0.743,0.727,10.0,1.0
1972_09,13,1972/09/IMG_0109_2R.tif,0,66,170,811,505,150,таблица,,6.0,3.0,6.0,0.119,0.047,1.0,0.0909,0.763,0.733,17.0,0.941
1972_09,13,1972/09/IMG_0109_2R.tif,1,467,808,741,1002,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,2.0,0.553,0.128,1.0,0.0132,0.096,0.286,2.0,0.5
1972_09,13,1972/09/IMG_0109_2R.tif,2,148,813,417,1006,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,2.0,0.643,0.1,1.0,0.0128,0.142,0.286,2.0,0.5
1972_09,14,1972/09/IMG_0110_1L.tif,0,109,399,767,705,150,нет,нет внутренних вертикальных линеек — это рамка вокруг текста,0.0,4.0,7.0,0.292,0.029,0.0,0.0271,0.377,0.25,1.0,0.0
1972_09,30,1972/09/IMG_0118_1L.tif,0,62,438,816,775,150,таблица,,4.0,1.0,3.0,0.042,0.06,1.0,0.0874,0.841,1.0,6.0,1.0
1972_09,53,1972/09/IMG_0129_2R.tif,0,67,349,808,1392,150,таблица,,2.0,5.0,7.0,0.147,0.063,1.0,0.054,0.756,1.0,18.0,1.0
1972_09,74,1972/09/IMG_0140_1L.tif,0,451,119,834,708,150,таблица,,1.0,1.0,1.0,0.03,0.187,1.0,0.1158,0.9,1.0,4.0,1.0
1972_09,76,1972/09/IMG_0141_1L.tif,0,444,583,831,933,150,таблица,,4.0,1.0,4.0,0.156,0.065,1.0,0.064,0.665,1.0,10.0,1.0
1972_09,76,1972/09/IMG_0141_1L.tif,1,444,1197,831,1355,150,таблица,,3.0,1.0,1.0,0.027,0.129,1.0,0.0701,0.682,1.0,8.0,1.0
1972_09,78,1972/09/IMG_0142_1L.tif,0,38,644,844,1377,150,таблица,,4.0,1.0,5.0,0.095,0.045,1.0,0.0945,0.858,1.0,10.0,1.0
1972_10,3,1972/10/IMG_0004_2R.tif,0,54,91,829,1422,150,нет,"не таблица: рёбер на месте 46%, букв в краске 40%, колонок 3",3.0,4.0,2.0,0.125,0.093,0.0,0.0555,0.396,0.458,4.0,0.75
1972_10,4,1972/10/IMG_0005_1L.tif,0,68,91,812,1446,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.117,0.0,0.0851,0.862,0.714,2.0,1.0
1972_10,28,1972/10/IMG_0017_1L.tif,0,62,640,815,964,150,таблица,,7.0,5.0,5.0,0.167,0.045,1.0,0.0602,0.603,0.657,21.0,0.81
1972_10,33,1972/10/IMG_0019_2R.tif,0,49,350,824,650,150,таблица,,12.0,2.0,1.0,0.015,0.05,1.0,0.0791,0.695,0.667,15.0,1.0
1972_10,33,1972/10/IMG_0019_2R.tif,1,48,696,822,847,150,таблица,,4.0,1.0,13.0,0.388,0.047,1.0,0.0515,0.617,1.0,8.0,1.0
1972_10,36,1972/10/IMG_0021_1L.tif,0,55,460,822,614,150,таблица,,5.0,1.0,7.0,0.143,0.04,1.0,0.0513,0.586,1.0,12.0,1.0
1972_10,36,1972/10/IMG_0021_1L.tif,1,57,1266,822,1440,150,таблица,,6.0,2.0,1.0,0.031,0.051,1.0,0.0476,0.608,0.778,12.0,0.917
1972_10,38,1972/10/IMG_0022_1L.tif,0,62,136,814,648,150,таблица,,16.0,7.0,1.0,0.018,0.052,1.0,0.0747,0.612,0.481,32.0,1.0
1972_10,44,1972/10/IMG_0025_1L.tif,0,122,114,752,356,150,таблица,,5.0,1.0,2.0,0.057,0.041,1.0,0.063,0.688,1.0,8.0,1.0
1972_10,48,1972/10/IMG_0027_1L.tif,0,72,870,813,1438,150,таблица,,18.0,2.0,7.0,0.177,0.013,1.0,0.0654,0.573,0.766,32.0,1.0
1972_11,3,1972/11/IMG_0055_2R.tif,0,58,91,834,1400,150,нет,"не таблица: рёбер на месте 53%, букв в краске 40%, колонок 2",2.0,4.0,2.0,0.087,0.091,1.0,0.0571,0.398,0.529,5.0,0.6
1972_11,4,1972/11/IMG_0056_1L.tif,0,72,86,819,1383,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.13,0.0,0.0648,0.846,0.714,2.0,1.0
1972_11,5,1972/11/IMG_0056_2R.tif,0,63,1215,832,1387,150,таблица,,5.0,1.0,7.0,0.197,0.048,1.0,0.0725,0.675,1.0,10.0,1.0
1972_11,8,1972/11/IMG_0058_1L.tif,0,75,445,824,729,150,таблица,,4.0,1.0,5.0,0.134,0.057,1.0,0.0837,0.781,1.0,8.0,1.0
1972_11,32,1972/11/IMG_0070_1L.tif,0,111,89,511,1393,150,таблица,,5.0,20.0,0.0,0.0,0.033,1.0,0.0504,0.59,0.893,116.0,0.879
1972_11,32,1972/11/IMG_0070_1L.tif,1,557,89,831,1389,150,таблица,,3.0,25.0,0.0,0.0,0.047,1.0,0.0641,0.709,0.956,78.0,1.0
1972_11,34,1972/11/IMG_0071_1L.tif,0,75,456,448,767,150,таблица,,3.0,2.0,2.0,0.062,0.064,1.0,0.0698,0.683,1.0,12.0,0.833
1972_11,35,1972/11/IMG_0071_2R.tif,0,135,191,803,792,150,нет,нет внутренних вертикальных линеек — это рамка вокруг текста,0.0,1.0,6.0,0.768,0.004,0.0,0.0061,0.2,1.0,1.0,1.0
1972_11,38,1972/11/IMG_0073_1L.tif,0,71,291,829,456,150,таблица,,1.0,3.0,16.0,0.354,0.046,1.0,0.0772,0.615,0.6,4.0,1.0
1972_11,38,1972/11/IMG_0073_1L.tif,1,71,546,830,710,150,таблица,,1.0,3.0,17.0,0.374,0.047,1.0,0.0785,0.636,0.7,5.0,1.0
1972_11,64,1972/11/IMG_0086_1L.tif,0,71,359,826,651,150,таблица,,4.0,1.0,6.0,0.139,0.057,1.0,0.0794,0.779,1.0,8.0,1.0
1972_12,3,1972/12/IMG_0105_2R.tif,0,84,89,834,1399,150,нет,"не таблица: рёбер на месте 47%, букв в краске 40%, колонок 2",2.0,5.0,2.0,0.071,0.088,0.0,0.0569,0.404,0.471,4.0,0.75
1972_12,4,1972/12/IMG_0106_1L.tif,0,77,90,844,1400,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.121,0.0,0.0488,0.801,0.417,2.0,0.5
1972_12,19,1972/12/IMG_0113_2R.tif,0,86,99,834,578,150,таблица,,3.0,2.0,9.0,0.177,0.033,1.0,0.0732,0.811,0.824,9.0,0.889
1972_12,22,1972/12/IMG_0115_1L.tif,0,80,1008,846,1181,150,таблица,,3.0,1.0,5.0,0.085,0.063,1.0,0.0644,0.695,1.0,8.0,0.875
1972_12,33,1972/12/IMG_0120_2R.tif,0,86,440,833,641,150,таблица,,3.0,1.0,7.0,0.268,0.045,1.0,0.0677,0.728,1.0,8.0,0.875
1972_12,60,1972/12/IMG_0134_1L.tif,0,74,90,849,374,150,таблица,,3.0,1.0,5.0,0.201,0.055,1.0,0.0698,0.771,1.0,8.0,1.0
1973_01,3,1973/01/IMG_0004_2R.tif,0,57,90,839,1431,150,нет,"одна вертикаль, и краска на 57% состоит из штрихов",1.0,4.0,2.0,0.059,0.101,0.0,0.0621,0.426,0.6,4.0,0.75
1973_01,4,1973/01/IMG_0005_1L.tif,0,72,89,816,1474,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.121,0.0,0.0822,0.869,0.714,2.0,1.0
1973_01,8,1973/01/IMG_0007_1L.tif,0,78,443,821,837,150,таблица,,12.0,4.0,6.0,0.137,0.028,1.0,0.0671,0.668,0.776,28.0,0.964
1973_01,22,1973/01/IMG_0014_1L.tif,0,77,373,819,617,150,таблица,,2.0,1.0,15.0,0.321,0.049,1.0,0.0473,0.688,0.714,3.0,1.0
1973_01,58,1973/01/IMG_0032_1L.tif,0,69,827,826,1006,150,таблица,,3.0,1.0,17.0,0.339,0.026,1.0,0.0516,0.693,1.0,8.0,0.875
1973_01,69,1973/01/IMG_0037_2R.tif,0,68,665,832,1125,150,нет,"не таблица: рёбер на месте 32%, букв в краске 11%, колонок 13",13.0,35.0,5.0,0.161,0.004,1.0,0.0198,0.106,0.316,16.0,0.5
1973_01,78,1973/01/IMG_0042_1L.tif,0,65,427,831,936,150,таблица,,19.0,15.0,2.0,0.039,0.037,1.0,0.0746,0.643,0.478,55.0,0.582
1973_01,83,1973/01/IMG_0044_2R.tif,0,55,831,832,1006,150,таблица,,2.0,1.0,4.0,0.093,0.059,1.0,0.0742,0.731,0.857,5.0,0.8
1973_02,3,1973/02/IMG_0054_2R.tif,0,57,88,816,1408,150,нет,"одна вертикаль, и краска на 59% состоит из штрихов",1.0,4.0,2.0,0.098,0.091,0.0,0.0598,0.415,0.6,4.0,0.75
1973_02,4,1973/02/IMG_0055_1L.tif,0,55,89,816,1413,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.106,0.0,0.0648,0.85,0.714,2.0,1.0
1973_02,12,1973/02/IMG_0059_1L.tif,0,58,1151,815,1327,150,таблица,,5.0,1.0,9.0,0.219,0.048,1.0,0.0597,0.642,1.0,10.0,1.0
1973_02,46,1973/02/IMG_0076_1L.tif,0,49,158,827,587,150,таблица,,4.0,2.0,3.0,0.066,0.048,1.0,0.0746,0.765,0.818,12.0,0.917
1973_02,47,1973/02/IMG_0076_2R.tif,0,53,667,815,1009,150,таблица,,4.0,3.0,4.0,0.066,0.059,1.0,0.0763,0.728,0.839,15.0,1.0
1973_02,70,1973/02/IMG_0088_1L.tif,0,53,630,820,971,150,таблица,,10.0,3.0,6.0,0.253,0.034,1.0,0.0803,0.688,0.576,19.0,1.0
1973_02,73,1973/02/IMG_0089_2R.tif,0,58,952,812,1156,150,таблица,,4.0,2.0,9.0,0.203,0.048,1.0,0.0503,0.606,1.0,12.0,1.0
1973_02,74,1973/02/IMG_0090_1L.tif,0,51,326,820,679,150,таблица,,8.0,3.0,4.0,0.123,0.032,1.0,0.0594,0.626,0.786,18.0,1.0
1973_03,2,1973/03/IMG_0104_1L.tif,0,70,91,826,1409,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.096,0.0,0.0736,0.848,0.714,2.0,1.0
1973_03,35,1973/03/IMG_0120_2R.tif,0,70,469,824,781,150,таблица,,8.0,4.0,4.0,0.085,0.048,1.0,0.0503,0.566,0.731,18.0,1.0
1973_03,59,1973/03/IMG_0132_2R.tif,0,441,474,819,1338,150,нет,"не таблица: рёбер на месте 51%, букв в краске 25%, колонок 27",27.0,21.0,2.0,0.061,0.048,1.0,0.0237,0.249,0.506,18.0,0.444
1973_03,76,1973/03/IMG_0141_1L.tif,0,52,182,847,360,150,таблица,,13.0,3.0,7.0,0.149,0.06,1.0,0.064,0.477,0.543,18.0,1.0
1973_04,3,1973/04/IMG_0004_2R.tif,0,54,90,837,1408,150,нет,"не таблица: рёбер на месте 65%, букв в краске 36%, колонок 2",2.0,4.0,4.0,0.112,0.089,1.0,0.0473,0.357,0.647,6.0,0.5
1973_04,4,1973/04/IMG_0005_1L.tif,0,72,82,821,1453,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.16,0.0,0.0708,0.833,0.714,2.0,1.0
1973_04,51,1973/04/IMG_0028_2R.tif,0,57,856,836,1423,150,таблица,,13.0,5.0,3.0,0.055,0.052,1.0,0.0871,0.788,0.8,21.0,0.762
1973_04,55,1973/04/IMG_0030_2R.tif,0,390,1044,840,1413,150,таблица,,4.0,5.0,4.0,0.826,0.036,1.0,0.0058,0.052,0.816,26.0,0.308
1973_04,56,1973/04/IMG_0031_1L.tif,0,98,152,522,491,150,нет,"не таблица: рёбер на месте 66%, букв в краске 5%, колонок 9",9.0,5.0,4.0,0.785,0.035,1.0,0.0062,0.051,0.659,24.0,0.292
1973_04,56,1973/04/IMG_0031_1L.tif,1,368,635,818,980,150,нет,"не таблица: рёбер на месте 66%, букв в краске 5%, колонок 8",8.0,7.0,6.0,0.764,0.032,1.0,0.006,0.05,0.659,25.0,0.28
1973_04,57,1973/04/IMG_0031_2R.tif,0,198,1051,713,1393,150,таблица,,6.0,6.0,5.0,0.782,0.029,1.0,0.007,0.061,0.714,26.0,0.308
1973_04,58,1973/04/IMG_0032_1L.tif,0,199,640,688,979,150,таблица,,7.0,6.0,5.0,0.807,0.031,1.0,0.0076,0.054,0.701,30.0,0.267
1973_04,59,1973/04/IMG_0032_2R.tif,0,65,163,835,401,150,таблица,,4.0,2.0,2.0,0.04,0.019,1.0,0.0386,0.579,0.682,9.0,0.889
1973_05,3,1973/05/IMG_0054_2R.tif,0,59,91,815,1398,150,нет,"не таблица: рёбер на месте 41%, букв в краске 41%, колонок 2",2.0,5.0,1.0,0.028,0.083,1.0,0.0573,0.407,0.409,4.0,0.75
1973_05,4,1973/05/IMG_0055_1L.tif,0,59,89,815,1403,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.099,0.0,0.0544,0.819,0.714,2.0,1.0
1973_05,54,1973/05/IMG_0080_1L.tif,0,55,163,824,475,150,таблица,,6.0,2.0,2.0,0.05,0.046,1.0,0.0659,0.715,0.815,15.0,0.933
1973_05,55,1973/05/IMG_0080_2R.tif,0,52,156,819,473,150,таблица,,6.0,3.0,1.0,0.014,0.066,1.0,0.0708,0.696,0.895,21.0,0.905
1973_05,67,1973/05/IMG_0086_2R.tif,0,56,631,815,922,150,таблица,,10.0,1.0,0.0,0.0,0.092,1.0,0.1186,0.807,1.0,16.0,1.0
1973_05,89,1973/05/IMG_0097_2R.tif,0,72,152,806,451,150,таблица,,10.0,2.0,3.0,0.098,0.057,1.0,0.0832,0.732,0.688,14.0,1.0
1973_05,89,1973/05/IMG_0097_2R.tif,1,57,1168,815,1407,150,таблица,,4.0,2.0,6.0,0.158,0.046,1.0,0.0673,0.669,0.824,8.0,1.0
1973_05,90,1973/05/IMG_0098_1L.tif,0,56,588,821,875,150,таблица,,4.0,2.0,4.0,0.084,0.051,1.0,0.0905,0.787,0.727,10.0,1.0
1973_06,3,1973/06/IMG_0104_2R.tif,0,85,92,828,1411,150,нет,"одна вертикаль, и краска на 58% состоит из штрихов",1.0,4.0,1.0,0.104,0.095,1.0,0.0591,0.416,0.6,4.0,0.75
1973_06,4,1973/06/IMG_0105_1L.tif,0,67,91,841,1406,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,4.0,0.0,0.0,0.112,0.0,0.0778,0.856,0.462,2.0,1.0
1973_06,18,1973/06/IMG_0112_1L.tif,0,73,366,846,686,150,таблица,,6.0,2.0,12.0,0.262,0.044,1.0,0.065,0.703,1.0,18.0,1.0
1973_06,18,1973/06/IMG_0112_1L.tif,1,75,769,847,1035,150,таблица,,7.0,2.0,13.0,0.268,0.046,1.0,0.0581,0.648,1.0,18.0,1.0
1973_06,29,1973/06/IMG_0117_2R.tif,0,88,303,825,568,150,таблица,,4.0,4.0,5.0,0.089,0.045,1.0,0.0472,0.601,0.708,10.0,1.0
1973_06,71,1973/06/IMG_0138_2R.tif,0,84,451,829,924,150,таблица,,5.0,2.0,8.0,0.218,0.058,1.0,0.0477,0.701,0.682,10.0,0.5
1973_06,81,1973/06/IMG_0143_2R.tif,0,88,581,829,896,150,таблица,,5.0,2.0,3.0,0.075,0.072,1.0,0.0753,0.73,0.815,15.0,0.867
1973_06,81,1973/06/IMG_0143_2R.tif,1,86,978,828,1180,150,таблица,,2.0,1.0,4.0,0.086,0.07,1.0,0.0412,0.615,1.0,6.0,1.0
1973_07,3,1973/07/IMG_0004_2R.tif,0,48,98,836,1482,150,нет,"не таблица: рёбер на месте 59%, букв в краске 39%, колонок 2",2.0,4.0,2.0,0.058,0.091,0.0,0.0521,0.388,0.588,5.0,0.6
1973_07,4,1973/07/IMG_0005_1L.tif,0,60,90,818,1471,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.09,0.0,0.0675,0.849,0.714,2.0,1.0
1973_07,30,1973/07/IMG_0018_1L.tif,0,60,377,821,618,150,таблица,,3.0,2.0,5.0,0.139,0.03,1.0,0.0476,0.633,0.824,10.0,0.9
1973_07,30,1973/07/IMG_0018_1L.tif,1,58,889,821,1132,150,таблица,,3.0,3.0,8.0,0.189,0.056,1.0,0.0469,0.618,0.708,9.0,1.0
1973_07,31,1973/07/IMG_0018_2R.tif,0,38,460,838,672,150,таблица,,4.0,2.0,8.0,0.156,0.055,1.0,0.0683,0.711,0.706,7.0,1.0
1973_07,32,1973/07/IMG_0019_1L.tif,0,54,353,824,745,150,таблица,,6.0,4.0,5.0,0.155,0.032,1.0,0.049,0.625,0.724,21.0,1.0
1973_07,63,1973/07/IMG_0034_2R.tif,0,49,463,813,1064,150,таблица,,21.0,4.0,0.0,0.0,0.045,1.0,0.0819,0.706,0.774,25.0,1.0
1973_07,65,1973/07/IMG_0035_2R.tif,0,55,1081,830,1426,150,таблица,,1.0,1.0,15.0,0.301,0.092,1.0,0.0591,0.767,1.0,4.0,1.0
1973_07,66,1973/07/IMG_0036_1L.tif,0,84,612,441,1052,150,нет,"не таблица: рёбер на месте 52%, букв в краске 40%, колонок 4",4.0,8.0,1.0,0.036,0.022,1.0,0.034,0.399,0.52,6.0,1.0
1973_08,3,1973/08/IMG_0054_2R.tif,0,62,90,821,1409,150,нет,"одна вертикаль, и краска на 59% состоит из штрихов",1.0,4.0,2.0,0.105,0.084,1.0,0.059,0.412,0.5,4.0,0.25
1973_08,4,1973/08/IMG_0055_1L.tif,0,66,90,820,1411,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.107,0.0,0.0459,0.795,0.714,2.0,1.0
1973_08,6,1973/08/IMG_0056_1L.tif,0,65,182,822,437,150,таблица,,3.0,2.0,2.0,0.071,0.07,1.0,0.0653,0.692,0.824,9.0,1.0
1973_08,9,1973/08/IMG_0057_2R.tif,0,58,162,829,452,150,таблица,,3.0,1.0,4.0,0.098,0.064,1.0,0.0735,0.764,1.0,8.0,1.0
1973_08,14,1973/08/IMG_0060_1L.tif,0,60,571,826,833,150,таблица,,7.0,2.0,5.0,0.146,0.045,1.0,0.0538,0.607,0.838,18.0,1.0
1973_08,18,1973/08/IMG_0062_1L.tif,0,23,111,825,1433,150,таблица,,3.0,26.0,3.0,0.069,0.012,1.0,0.0657,0.7,0.652,41.0,0.878
1973_08,23,1973/08/IMG_0064_2R.tif,0,84,117,836,1446,150,таблица,,1.0,17.0,2.0,0.055,0.011,1.0,0.0722,0.705,1.0,34.0,1.0
1973_08,25,1973/08/IMG_0065_2R.tif,0,60,542,825,1006,150,таблица,,14.0,3.0,6.0,0.103,0.031,1.0,0.0679,0.597,0.702,29.0,1.0
1973_08,27,1973/08/IMG_0066_2R.tif,0,61,633,822,981,150,таблица,,6.0,1.0,5.0,0.126,0.068,1.0,0.0667,0.754,1.0,12.0,1.0
1973_08,31,1973/08/IMG_0068_2R.tif,0,50,624,835,891,150,таблица,,4.0,2.0,4.0,0.081,0.056,1.0,0.0607,0.631,0.682,8.0,1.0
1973_08,31,1973/08/IMG_0068_2R.tif,1,48,1193,837,1391,150,таблица,,7.0,2.0,9.0,0.202,0.046,1.0,0.0683,0.653,0.688,14.0,1.0
1973_08,32,1973/08/IMG_0069_1L.tif,0,62,632,829,927,150,таблица,,5.0,2.0,3.0,0.053,0.047,1.0,0.0596,0.63,0.778,12.0,1.0
1973_08,41,1973/08/IMG_0073_2R.tif,0,59,551,826,862,150,таблица,,2.0,1.0,9.0,0.185,0.047,1.0,0.0547,0.732,1.0,6.0,1.0
1973_08,58,1973/08/IMG_0082_1L.tif,0,54,1124,829,1385,150,таблица,,5.0,1.0,7.0,0.25,0.077,1.0,0.0692,0.741,1.0,10.0,1.0
1973_09,3,1973/09/IMG_0104_2R.tif,0,71,90,823,1403,150,нет,"не таблица: рёбер на месте 48%, букв в краске 40%, колонок 2",2.0,6.0,2.0,0.102,0.096,1.0,0.0582,0.403,0.481,6.0,0.833
1973_09,4,1973/09/IMG_0105_1L.tif,0,64,91,828,1418,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.107,0.0,0.0614,0.834,0.714,2.0,1.0
1973_09,10,1973/09/IMG_0108_1L.tif,0,59,159,836,507,150,таблица,,5.0,3.0,8.0,0.128,0.035,1.0,0.0696,0.711,0.842,18.0,1.0
1973_09,37,1973/09/IMG_0121_2R.tif,0,72,197,828,430,150,таблица,,15.0,2.0,2.0,0.065,0.044,1.0,0.077,0.663,0.809,25.0,0.96
1973_09,39,1973/09/IMG_0122_2R.tif,0,71,1207,822,1408,150,таблица,,2.0,1.0,2.0,0.03,0.089,1.0,0.0946,0.777,1.0,6.0,1.0
1973_09,46,1973/09/IMG_0126_1L.tif,0,58,1181,836,1443,150,таблица,,3.0,1.0,5.0,0.126,0.055,1.0,0.0807,0.775,0.9,7.0,0.857
1973_09,48,1973/09/IMG_0127_1L.tif,0,61,205,837,585,150,таблица,,5.0,2.0,5.0,0.102,0.04,1.0,0.0605,0.714,0.864,13.0,0.846
1973_09,51,1973/09/IMG_0128_2R.tif,0,72,112,824,357,150,таблица,,5.0,2.0,7.0,0.139,0.057,1.0,0.0612,0.621,0.727,8.0,1.0
1973_09,51,1973/09/IMG_0128_2R.tif,1,71,422,818,714,150,таблица,,3.0,3.0,5.0,0.097,0.052,1.0,0.0497,0.609,0.824,9.0,1.0
1973_09,51,1973/09/IMG_0128_2R.tif,2,72,1191,822,1424,150,таблица,,4.0,2.0,3.0,0.064,0.057,1.0,0.0634,0.649,0.818,11.0,1.0
1973_09,65,1973/09/IMG_0135_2R.tif,0,64,606,820,967,150,таблица,,9.0,1.0,2.0,0.048,0.036,1.0,0.0825,0.781,1.0,12.0,1.0
1973_10,3,1973/10/IMG_0159_2R.tif,0,54,90,827,1425,150,нет,"одна вертикаль, и краска на 61% состоит из штрихов",1.0,4.0,2.0,0.119,0.087,0.0,0.0554,0.395,0.7,5.0,0.6
1973_10,4,1973/10/IMG_0160_1L.tif,0,66,90,812,1450,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.099,0.0,0.067,0.844,0.714,2.0,1.0
